Date,Close,Change,Pct_Change,Volume,Org_Volume,Foreign_Volume,Foreign_Count,Foreign_Pct
2015-06-15,122500,0,0.00,418300,34327,-45937,32720958,35.39
2015-06-14,122500,0,0.00,418300,34327,-45937,32720958,35.39
2015-06-13,122500,0,0.00,418300,34327,-45937,32720958,35.39
2015-06-12,122500,500,0.41,277111,75907,-30918,32766895,35.44
2015-06-11,122000,2500,-2.01,834019,3390,40147,32796456,35.47
2015-06-10,124500,3500,2.89,836144,242703,-30230,32756309,35.43
2015-06-09,121000,4500,3.86,526255,233063,-10366,32786539,35.46
2015-06-08,116500,3000,2.64,327181,39157,-8129,32802141,35.47
2015-06-07,116500,3000,2.64,327181,39157,-8129,32802141,35.47
2015-06-06,116500,3000,2.64,327181,39157,-8129,32802141,35.47
2015-06-05,113500,3500,-2.99,275174,-42654,-35383,32808479,35.48
2015-06-04,117000,1000,-0.85,367203,42743,-70722,32842070,35.52
2015-06-03,118000,2000,1.72,478518,232450,-18061,32911000,35.59
2015-06-02,116000,1500,-1.28,422819,114595,-72811,32929061,35.61
2015-06-01,117500,5000,4.44,550645,115249,84776,33001872,35.69
2015-05-31,117500,5000,4.44,550645,115249,84776,33001872,35.69
2015-05-30,117500,5000,4.44,550645,115249,84776,33001872,35.69
2015-05-29,112500,1500,1.35,606091,39793,50697,32917224,35.60
2015-05-28,111000,500,0.45,388321,69977,-17843,32864763,35.54
2015-05-27,110500,4500,-3.91,451491,-129891,-10727,32885934,35.57
2015-05-26,115000,0,0.00,242064,17674,12780,32896661,35.58
2015-05-25,115000,0,0.00,242064,17674,12780,32896661,35.58
2015-05-24,115000,0,0.00,242064,17674,12780,32896661,35.58
2015-05-23,115000,0,0.00,242064,17674,12780,32896661,35.58
2015-05-22,115000,7000,6.48,590932,200189,20021,32883881,35.56
2015-05-21,108000,2000,-1.82,328013,-21957,25580,32863860,35.54
2015-05-20,110000,4000,-3.51,647687,-183898,-7476,32824320,35.50
2015-05-19,114000,2500,2.24,280579,54941,32798,32831796,35.51
2015-05-18,111500,1500,-1.33,441066,21254,-69977,32786298,35.46
2015-05-17,111500,1500,-1.33,441066,21254,-69977,32786298,35.46
2015-05-16,111500,1500,-1.33,441066,21254,-69977,32786298,35.46
2015-05-15,113000,4000,-3.42,457534,-86351,-26620,32856275,35.53
2015-05-14,117000,3500,-2.90,323004,-71600,3182,32882895,35.56
2015-05-13,120500,6500,5.70,614288,42159,157905,32881185,35.56
2015-05-12,114000,1000,-0.87,325429,-79753,116279,32711840,35.38
2015-05-11,115000,500,0.44,201677,5516,27681,32584121,35.24
2015-05-10,115000,500,0.44,201677,5516,27681,32584121,35.24
2015-05-09,115000,500,0.44,201677,5516,27681,32584121,35.24
2015-05-08,114500,1000,-0.87,459277,-120429,167511,32551400,35.20
2015-05-07,115500,3500,-2.94,356062,-8048,-29028,32390929,35.03
2015-05-06,119000,0,0.00,387878,9070,10576,32419957,35.06
2015-05-05,119000,0,0.00,387878,9070,10576,32419957,35.06
2015-05-04,119000,1000,0.85,250678,86728,-61338,32409381,35.05
2015-05-03,119000,1000,0.85,250678,86728,-61338,32409381,35.05
2015-05-02,119000,1000,0.85,250678,86728,-61338,32409381,35.05
2015-05-01,119000,1000,0.85,250678,86728,-61338,32409381,35.05
2015-04-30,118000,1500,1.29,622315,170072,-45621,32471979,35.12
2015-04-29,116500,2500,-2.10,393414,-19342,-55089,32530280,35.18
2015-04-28,119000,2000,1.71,313640,21994,69247,32585369,35.24
2015-04-27,117000,2500,-2.09,509310,-16727,-42128,32516122,35.17
2015-04-26,117000,2500,-2.09,509310,-16727,-42128,32516122,35.17
2015-04-25,117000,2500,-2.09,509310,-16727,-42128,32516122,35.17
2015-04-24,119500,1000,-0.83,587321,-25796,25527,32558250,35.21
2015-04-23,120500,6000,5.24,687955,94741,73644,32535723,35.19
2015-04-22,114500,1500,-1.29,408431,44517,8614,32486079,35.13
2015-04-21,116000,500,-0.43,345331,5983,18470,32477465,35.12
2015-04-20,116500,3000,2.64,745644,81185,-38559,32457203,35.10
2015-04-19,116500,3000,2.64,745644,81185,-38559,32457203,35.10
2015-04-18,116500,3000,2.64,745644,81185,-38559,32457203,35.10
2015-04-17,113500,500,-0.44,528431,-25351,36749,32495762,35.14
2015-04-16,114000,1500,-1.30,835178,-109937,14299,32447013,35.09
2015-04-15,115500,3000,2.67,401208,41497,-14205,32432714,35.08
2015-04-14,112500,1500,-1.32,507558,16768,25793,32430279,35.07
2015-04-13,114000,2500,2.24,444504,124258,2930,32404486,35.04
2015-04-12,114000,2500,2.24,444504,124258,2930,32404486,35.04
2015-04-11,114000,2500,2.24,444504,124258,2930,32404486,35.04
2015-04-10,111500,500,0.45,453185,128431,-69211,32401556,35.04
2015-04-09,111000,1000,0.91,673083,169399,-7671,32470767,35.12
2015-04-08,110000,8000,7.84,1431332,666808,98762,32478438,35.12
2015-04-07,102000,500,0.49,501430,216797,36612,32379676,35.02
2015-04-06,101500,1000,-0.98,533189,139282,-38860,32343064,34.98
2015-04-05,101500,1000,-0.98,533189,139282,-38860,32343064,34.98
2015-04-04,101500,1000,-0.98,533189,139282,-38860,32343064,34.98
2015-04-03,102500,2500,2.50,555160,188652,28646,32381924,35.02
2015-04-02,100000,1500,1.52,950090,322904,-20388,32353278,34.99
2015-04-01,98500,3100,3.25,702329,200876,94123,32373792,35.01
2015-03-31,95400,3200,3.47,563237,-12136,209983,32279669,34.91
2015-03-30,92200,2500,-2.64,424255,-126197,-4333,32069686,34.68
2015-03-29,92200,2500,-2.64,424255,-126197,-4333,32069686,34.68
2015-03-28,92200,2500,-2.64,424255,-126197,-4333,32069686,34.68
2015-03-27,94700,800,0.85,492951,-38034,92580,32074019,34.69
2015-03-26,93900,2700,2.96,422457,32065,18528,31981439,34.59
2015-03-25,91200,2800,-2.98,379987,-90253,-4974,31962911,34.57
2015-03-24,94000,800,0.86,277137,-30646,30720,31967885,34.57
2015-03-23,93200,300,-0.32,344612,3418,-30991,31937165,34.54
2015-03-22,93200,300,-0.32,344612,3418,-30991,31937165,34.54
2015-03-21,93200,300,-0.32,344612,3418,-30991,31937165,34.54
2015-03-20,93500,100,0.11,345509,-57882,26946,31968156,34.57
2015-03-19,93400,3500,3.89,707640,46887,152621,31941210,34.54
2015-03-18,89900,1800,-1.96,639458,-317160,123231,31788715,34.38
2015-03-17,91700,2400,2.69,469339,-178083,182967,31665484,34.25
2015-03-16,89300,4300,-4.59,800058,-412800,25418,31482517,34.05
2015-03-15,89300,4300,-4.59,800058,-412800,25418,31482517,34.05
2015-03-14,89300,4300,-4.59,800058,-412800,25418,31482517,34.05
2015-03-13,93600,1100,-1.16,360118,-102502,11611,31457099,34.02
2015-03-12,94700,800,-0.84,399435,-101901,-10980,31445488,34.01
2015-03-11,95500,2400,-2.45,487085,-166078,-11709,31456468,34.02
2015-03-10,97900,300,-0.31,308680,-104666,76812,31488177,34.05
2015-03-09,98200,500,-0.51,232996,-46509,15187,31426365,33.99
2015-03-08,98200,500,-0.51,232996,-46509,15187,31426365,33.99
2015-03-07,98200,500,-0.51,232996,-46509,15187,31426365,33.99
2015-03-06,98700,1000,1.02,607826,-32907,17710,31411185,33.97
2015-03-05,97700,1600,1.66,379904,-119576,118200,31393475,33.95
2015-03-04,96100,4900,-4.85,970089,-395723,4893,31275275,33.82
2015-03-03,101000,1500,-1.46,467061,-177433,30658,31270382,33.82
2015-03-02,102500,1000,-0.97,537467,-131323,-18929,31239856,33.79
2015-03-01,102500,1000,-0.97,537467,-131323,-18929,31239856,33.79
2015-02-28,102500,1000,-0.97,537467,-131323,-18929,31239856,33.79
2015-02-27,103500,1000,-0.96,345463,-6469,-13050,31238785,33.78
2015-02-26,104500,500,0.48,411667,88407,-6945,31236835,33.78
2015-02-25,104000,3500,3.48,548207,135683,75539,31243780,33.79
2015-02-24,100500,500,-0.50,311429,-20717,-24891,31168241,33.71
2015-02-23,101000,0,0.00,213008,-34622,29178,31193132,33.73
2015-02-22,101000,0,0.00,213008,-34622,29178,31193132,33.73
2015-02-21,101000,0,0.00,213008,-34622,29178,31193132,33.73
2015-02-20,101000,0,0.00,213008,-34622,29178,31193132,33.73
2015-02-19,101000,0,0.00,213008,-34622,29178,31193132,33.73
2015-02-18,101000,0,0.00,213008,-34622,29178,31193132,33.73
2015-02-17,101000,1900,1.92,318932,61733,72331,31163954,33.70
2015-02-16,99100,1400,-1.39,358248,-20201,-2929,31091623,33.63
2015-02-15,99100,1400,-1.39,358248,-20201,-2929,31091623,33.63
2015-02-14,99100,1400,-1.39,358248,-20201,-2929,31091623,33.63
2015-02-13,100500,3300,3.40,432167,43560,85578,31094552,33.63
2015-02-12,97200,3300,-3.28,676299,-107958,-68630,31015974,33.54
2015-02-11,100500,500,0.50,404288,-63825,158963,31084604,33.62
2015-02-10,100000,500,-0.50,462607,81930,17638,30925641,33.45
2015-02-09,100500,500,0.50,497335,173648,14100,30915003,33.43
2015-02-08,100500,500,0.50,497335,173648,14100,30915003,33.43
2015-02-07,100500,500,0.50,497335,173648,14100,30915003,33.43
2015-02-06,100000,5300,5.60,866992,286744,22471,30900903,33.42
2015-02-05,94700,3100,-3.17,699872,-134989,-10745,30878432,33.39
2015-02-04,97800,2700,-2.69,1187501,-391935,201457,30889979,33.41
2015-02-03,100500,3000,3.08,928070,149227,131859,30688810,33.19
2015-02-02,97500,3800,4.06,969104,280086,78231,30557739,33.05
2015-02-01,97500,3800,4.06,969104,280086,78231,30557739,33.05
2015-01-31,97500,3800,4.06,969104,280086,78231,30557739,33.05
2015-01-30,93700,1200,1.30,379370,-42851,79122,30479508,32.96
2015-01-29,92500,2900,-3.04,646536,-100991,1958,30399296,32.88
2015-01-28,95400,200,0.21,567810,18512,66712,30397470,32.87
2015-01-27,95200,3900,4.27,701106,219995,9823,30330758,32.80
2015-01-26,91300,900,-0.98,305198,29615,17825,30320935,32.79
2015-01-25,91300,900,-0.98,305198,29615,17825,30320935,32.79
2015-01-24,91300,900,-0.98,305198,29615,17825,30320935,32.79
2015-01-23,92200,500,-0.54,968802,214421,-64103,30303110,32.77
2015-01-22,92700,3700,4.16,820698,152099,102873,30363211,32.84
2015-01-21,89000,1700,1.95,472272,-37411,6583,30260338,32.73
2015-01-20,87300,700,-0.80,392370,26369,-10010,30253755,32.72
2015-01-19,88000,6600,8.11,1109836,322863,19281,30263765,32.73
2015-01-18,88000,6600,8.11,1109836,322863,19281,30263765,32.73
2015-01-17,88000,6600,8.11,1109836,322863,19281,30263765,32.73
2015-01-16,81400,1300,-1.57,331805,-65360,38623,30244484,32.71
2015-01-15,82700,900,-1.08,461624,14085,-132752,30205993,32.67
2015-01-14,83600,1100,1.33,227611,12184,13633,30338745,32.81
2015-01-13,82500,2000,-2.37,397618,-84454,-1523,30322112,32.79
2015-01-12,84500,400,-0.47,284186,25594,-31365,30323635,32.79
2015-01-11,84500,400,-0.47,284186,25594,-31365,30323635,32.79
2015-01-10,84500,400,-0.47,284186,25594,-31365,30323635,32.79
2015-01-09,84900,2500,3.03,437694,53688,22317,30355000,32.83
2015-01-08,82400,2300,2.87,336403,-33240,15758,30332683,32.80
2015-01-07,80100,600,0.75,360145,-79517,13027,30317057,32.79
2015-01-06,79500,2500,-3.05,488602,-189795,32179,30304030,32.77
2015-01-05,82000,2000,-2.38,503877,-208279,83268,30266851,32.73
2015-01-04,82000,2000,-2.38,503877,-208279,83268,30266851,32.73
2015-01-03,82000,2000,-2.38,503877,-208279,83268,30266851,32.73
2015-01-02,84000,1100,-1.29,267229,-77651,23954,30147583,32.60
2015-01-01,84000,1100,-1.29,267229,-77651,23954,30147583,32.60
2014-12-31,84000,1100,-1.29,267229,-77651,23954,30147583,32.60
2014-12-30,85100,800,-0.93,296439,-13220,14280,30093629,32.55
2014-12-29,85900,3300,-3.70,273006,-48323,-8217,30079349,32.53
2014-12-28,85900,3300,-3.70,273006,-48323,-8217,30079349,32.53
2014-12-27,85900,3300,-3.70,273006,-48323,-8217,30079349,32.53
2014-12-26,89200,300,-0.34,253715,26838,9266,30165566,32.62
2014-12-25,89200,300,-0.34,253715,26838,9266,30165566,32.62
2014-12-24,89500,200,-0.22,248376,30597,-32948,30156300,32.61
2014-12-23,89700,0,0.00,266139,36052,486,30220136,32.68
2014-12-22,89700,2800,3.22,561828,108405,76624,30219650,32.68
2014-12-21,89700,2800,3.22,561828,108405,76624,30219650,32.68
2014-12-20,89700,2800,3.22,561828,108405,76624,30219650,32.68
2014-12-19,86900,600,0.70,330397,-81542,64275,30148142,32.60
2014-12-18,86300,800,-0.92,514300,62133,-39188,30083107,32.53
2014-12-17,87100,1900,2.23,672709,204284,-24451,30137391,32.59
2014-12-16,85200,400,0.47,592525,165824,-74410,30165802,32.62
2014-12-15,84800,3500,4.31,392258,59095,-21809,30256376,32.72
2014-12-14,84800,3500,4.31,392258,59095,-21809,30256376,32.72
2014-12-13,84800,3500,4.31,392258,59095,-21809,30256376,32.72
2014-12-12,81300,800,0.99,257896,9418,-16375,30284785,32.75
2014-12-11,80500,1200,-1.47,480592,-91594,29720,30324920,32.80
2014-12-10,81700,2600,-3.08,348976,-105678,-725,30295200,32.76
2014-12-09,84300,1900,-2.20,248789,16853,-29630,30298325,32.77
